HTTP/1.0 200 OK 
80494485 t __setup_str_mtdpart_setup
80494490 t __setup_str_netdev_boot_setup
80494498 t __setup_str_netdev_boot_setup
804944a0 t __setup_str_set_thash_entries
804944af t __setup_str_set_tcpmhash_entries
804944c1 t __setup_str_set_uhash_entries
804944d0 t fib4_rules_ops_template
80494530 t __setup_str_vendor_class_identifier_setup
8049453b t __setup_str_nfsaddrs_config_setup
80494545 t __setup_str_ip_auto_config_setup
80494560 t __setup_rdinit_setup
80494560 T __dtb_end
80494560 T __dtb_start
80494560 T __setup_start
8049456c t __setup_init_setup
80494578 t __setup_loglevel
80494584 t __setup_quiet_kernel
80494590 t __setup_debug_kernel
8049459c t __setup_set_reset_devices
804945a8 t __setup_root_delay_setup
804945b4 t __setup_fs_names_setup
804945c0 t __setup_root_data_setup
804945cc t __setup_rootwait_setup
804945d8 t __setup_root_dev_setup
804945e4 t __setup_readwrite
804945f0 t __setup_readonly
804945fc t __setup_load_ramdisk
80494608 t __setup_ramdisk_start_setup
80494614 t __setup_prompt_ramdisk
80494620 t __setup_lpj_setup
8049462c t __setup_ispmem_parse
80494638 t __setup_dsp_disable
80494644 t __setup_fpu_disable
80494650 t __setup_wait_disable
8049465c t __setup_early_parse_mem
80494668 t __setup_set_rdhwr_noopt
80494674 t __setup_ulri_disable
80494680 t __setup_nol2parity
8049468c t __setup_nol1parity
80494698 t __setup_set_raw_show_trace
804946a4 t __setup_setnocoherentio
804946b0 t __setup_setcoherentio
804946bc t __setup_cca_setup
804946c8 t __setup_set_ntlb
804946d4 t __setup_setup_nan2008
804946e0 t __setup_coredump_filter_setup
804946ec t __setup_oops_setup
804946f8 t __setup_keep_bootcon_setup
80494704 t __setup_console_suspend_disable
80494710 t __setup_console_setup
8049471c t __setup_ignore_loglevel_setup
80494728 t __setup_log_buf_len_setup
80494734 t __setup_strict_iomem
80494740 t __setup_reserve_setup
8049474c t __setup_file_caps_disable
80494758 t __setup_setup_print_fatal_signals
80494764 t __setup_setup_hrtimer_hres
80494770 t __setup_ntp_tick_adj_setup
8049477c t __setup_boot_override_clock
80494788 t __setup_boot_override_clocksource
80494794 t __setup_skew_tick
804947a0 t __setup_setup_tick_nohz
804947ac t __setup_cgroup_disable
804947b8 t __setup_nosoftlockup_setup
804947c4 t __setup_nowatchdog_setup
804947d0 t __setup_softlockup_panic_setup
804947dc t __setup_setup_forced_irqthreads
804947e8 t __setup_irqpoll_setup
804947f4 t __setup_irqfixup_setup
80494800 t __setup_noirqdebug_setup
8049480c t __setup_cmdline_parse_movablecore
80494818 t __setup_cmdline_parse_kernelcore
80494824 t __setup_disable_randmaps
80494830 t __setup_bootmem_debug_setup
8049483c t __setup_early_memblock
80494848 t __setup_setup_slub_nomerge
80494854 t __setup_setup_slub_min_objects
80494860 t __setup_setup_slub_max_order
8049486c t __setup_setup_slub_min_order
80494878 t __setup_set_dhash_entries
80494884 t __setup_set_ihash_entries
80494890 t __setup_elevator_setup
8049489c t __setup_sysrq_always_enabled_setup
804948a8 t __setup_ramdisk_size
804948b4 t __setup_max_loop_setup
804948c0 t __setup_mtdpart_setup
804948cc t __setup_netdev_boot_setup
804948d8 t __setup_netdev_boot_setup
804948e4 t __setup_set_thash_entries
804948f0 t __setup_set_tcpmhash_entries
804948fc t __setup_set_uhash_entries
80494908 t __setup_vendor_class_identifier_setup
80494914 t __setup_nfsaddrs_config_setup
80494920 t __setup_ip_auto_config_setup
8049492c t __initcall_xburst_mxu_setupearly
8049492c T __initcall_start
8049492c T __setup_end
80494930 t __initcall_spawn_ksoftirqdearly
80494934 t __initcall_init_workqueuesearly
80494938 t __initcall_check_cpu_stall_initearly
8049493c t __initcall___might_sleep_initearly
80494940 t __initcall_rcu_scheduler_really_startedearly
80494944 t __initcall_rcu_spawn_gp_kthreadearly
80494948 t __initcall_ipc_ns_init0
80494948 T __initcall0_start
8049494c t __initcall_init_mmap_min_addr0
80494950 t __initcall_net_ns_init0
80494954 t __initcall_wq_sysfs_init1
80494954 T __initcall1_start
80494958 t __initcall_ksysfs_init1
8049495c t __initcall_init_jiffies_clocksource1
80494960 t __initcall_init_zero_pfn1
80494964 t __initcall_fsnotify_init1
80494968 t __initcall_filelock_init1
8049496c t __initcall_init_script_binfmt1
80494970 t __initcall_init_elf_binfmt1
80494974 t __initcall_debugfs_init1
80494978 t __initcall_prandom_init1
8049497c t __initcall_regulator_init1
80494980 t __initcall_sock_init1
80494984 t __initcall_netlink_proto_init1
80494988 t __initcall_bdi_class_init2
80494988 T __initcall2_start
8049498c t __initcall_kobject_uevent_init2
80494990 t __initcall_gpiolib_sysfs_init2
80494994 t __initcall_tty_class_init2
80494998 t __initcall_i2c_init2
8049499c t __initcall_board_base_init3
8049499c T __initcall3_start
804949a0 t __initcall_reset_init3
804949a4 t __initcall_setup_gpio_pins3
804949a8 t __initcall_frame_info_init3
804949ac t __initcall_debugfs_mips3
804949b0 t __initcall_signal_setup3
804949b4 t __initcall_dma_bus_init3
804949b8 t __initcall_dma_channel_table_init3
804949bc t __initcall_topology_init4
804949bc T __initcall4_start
804949c0 t __initcall_init_vdso4
804949c4 t __initcall_param_sysfs_init4
804949c8 t __initcall_pm_sysrq_init4
804949cc t __initcall_default_bdi_init4
804949d0 t __initcall_init_bio4
804949d4 t __initcall_fsnotify_notification_init4
804949d8 t __initcall_cryptomgr_init4
804949dc t __initcall_blk_settings_init4
804949e0 t __initcall_blk_ioc_init4
804949e4 t __initcall_blk_softirq_init4
804949e8 t __initcall_blk_iopoll_setup4
804949ec t __initcall_genhd_device_init4
804949f0 t __initcall_gpiolib_debugfs_init4
804949f4 t __initcall_pwm_debugfs_init4
804949f8 t __initcall_jzdma_module_init4
804949fc t __initcall_regulator_fixed_voltage_init4
80494a00 t __initcall_misc_init4
80494a04 t __initcall_dma_buf_init4
80494a08 t __initcall_phy_init4
80494a0c t __initcall_usb_init4
80494a10 t __initcall_input_init4
80494a14 t __initcall_rtc_init4
80494a18 t __initcall_i2c_gpio_init4
80494a1c t __initcall_i2c_jz_init4
80494a20 t __initcall_media_devnode_init4
80494a24 t __initcall_videodev_init4
80494a28 t __initcall_watchdog_init4
80494a2c t __initcall_init_soundcore4
80494a30 t __initcall_proto_init4
80494a34 t __initcall_net_dev_init4
80494a38 t __initcall_neigh_init4
80494a3c t __initcall_fib_rules_init4
80494a40 t __initcall_genl_init4
80494a44 t __initcall_sysfs_ipv4_init4
80494a48 t __initcall_cfg80211_init4
80494a4c t __initcall_wireless_nlevent_init4
80494a50 t __initcall_ieee80211_init4
80494a54 t __initcall_activity_stats_init4
80494a58 t __initcall_mips_dma_init5
80494a58 T __initcall5_start
80494a5c t __initcall_clocksource_done_booting5
80494a60 t __initcall_init_pipe_fs5
80494a64 t __initcall_eventpoll_init5
80494a68 t __initcall_anon_inode_init5
80494a6c t __initcall_blk_scsi_ioctl_init5
80494a70 t __initcall_chr_dev_init5
80494a74 t __initcall_firmware_class_init5
80494a78 t __initcall_dwc2_init5
80494a7c t __initcall_dwc2_jz_init5
80494a80 t __initcall_sysctl_core_init5
80494a84 t __initcall_inet_init5
80494a88 t __initcall_ipv4_offload_init5
80494a8c t __initcall_af_unix_init5
80494a90 t __initcall_ipv6_offload_init5
80494a94 t __initcall_default_rootfsrootfs
80494a94 T __initcallrootfs_start
80494a98 t __initcall_vinit6
80494a98 T __initcall6_start
80494a9c t __initcall_init_jz_pmon6
80494aa0 t __initcall_init_proc_pmon6
80494aa4 t __initcall_init_cpu_features6
80494aa8 t __initcall_init_proc_exec6
80494aac t __initcall_init_reset6
80494ab0 t __initcall_init_clk_proc6
80494ab4 t __initcall_cpm_pwc_dev_init6
80494ab8 t __initcall_init_gpio_proc6
80494abc t __initcall_init_ddr_proc6
80494ac0 t __initcall_jz_trace_proc6
80494ac4 t __initcall_debugfs_unaligned6
80494ac8 t __initcall_debugfs_fpuemu6
80494acc t __initcall_proc_execdomains_init6
80494ad0 t __initcall_ioresources_init6
80494ad4 t __initcall_uid_cache_init6
80494ad8 t __initcall_init_posix_timers6
80494adc t __initcall_init_posix_cpu_timers6
80494ae0 t __initcall_timekeeping_init_ops6
80494ae4 t __initcall_init_clocksource_sysfs6
80494ae8 t __initcall_init_timer_list_procfs6
80494aec t __initcall_alarmtimer_init6
80494af0 t __initcall_futex_init6
80494af4 t __initcall_proc_modules_init6
80494af8 t __initcall_kallsyms_init6
80494afc t __initcall_utsname_sysctl_init6
80494b00 t __initcall_init_tracepoints6
80494b04 t __initcall_init_per_zone_wmark_min6
80494b08 t __initcall_kswapd_init6
80494b0c t __initcall_extfrag_debug_init6
80494b10 t __initcall_setup_vmstat6
80494b14 t __initcall_mm_sysfs_init6
80494b18 t __initcall_init_reserve_notifier6
80494b1c t __initcall_init_admin_reserve6
80494b20 t __initcall_init_user_reserve6
80494b24 t __initcall_proc_vmalloc_init6
80494b28 t __initcall_procswaps_init6
80494b2c t __initcall_slab_sysfs_init6
80494b30 t __initcall_zs_init6
80494b34 t __initcall_fcntl_init6
80494b38 t __initcall_proc_filesystems_init6
80494b3c t __initcall_dio_init6
80494b40 t __initcall_fsnotify_mark_init6
80494b44 t __initcall_dnotify_init6
80494b48 t __initcall_inotify_user_setup6
80494b4c t __initcall_aio_setup6
80494b50 t __initcall_proc_locks_init6
80494b54 t __initcall_proc_cmdline_init6
80494b58 t __initcall_proc_consoles_init6
80494b5c t __initcall_proc_cpuinfo_init6
80494b60 t __initcall_proc_devices_init6
80494b64 t __initcall_proc_interrupts_init6
80494b68 t __initcall_proc_loadavg_init6
80494b6c t __initcall_proc_meminfo_init6
80494b70 t __initcall_proc_stat_init6
80494b74 t __initcall_proc_uptime_init6
80494b78 t __initcall_proc_version_init6
80494b7c t __initcall_proc_softirqs_init6
80494b80 t __initcall_proc_kcore_init6
80494b84 t __initcall_proc_kmsg_init6
80494b88 t __initcall_proc_page_init6
80494b8c t __initcall_configfs_init6
80494b90 t __initcall_init_devpts_fs6
80494b94 t __initcall_init_squashfs_fs6
80494b98 t __initcall_init_ramfs_fs6
80494b9c t __initcall_init_fat_fs6
80494ba0 t __initcall_init_vfat_fs6
80494ba4 t __initcall_init_nls_cp4376
80494ba8 t __initcall_init_nls_ascii6
80494bac t __initcall_init_nls_iso8859_16
80494bb0 t __initcall_init_jffs2_fs6
80494bb4 t __initcall_ipc_init6
80494bb8 t __initcall_ipc_sysctl_init6
80494bbc t __initcall_crypto_wq_init6
80494bc0 t __initcall_crypto_algapi_init6
80494bc4 t __initcall_skcipher_module_init6
80494bc8 t __initcall_chainiv_module_init6
80494bcc t __initcall_eseqiv_module_init6
80494bd0 t __initcall_hmac_module_init6
80494bd4 t __initcall_md5_mod_init6
80494bd8 t __initcall_sha1_generic_mod_init6
80494bdc t __initcall_sha256_generic_mod_init6
80494be0 t __initcall_crypto_ecb_module_init6
80494be4 t __initcall_crypto_cbc_module_init6
80494be8 t __initcall_des_generic_mod_init6
80494bec t __initcall_aes_init6
80494bf0 t __initcall_arc4_init6
80494bf4 t __initcall_deflate_mod_init6
80494bf8 t __initcall_michael_mic_init6
80494bfc t __initcall_crc32c_mod_init6
80494c00 t __initcall_crypto_authenc_module_init6
80494c04 t __initcall_crypto_authenc_esn_module_init6
80494c08 t __initcall_krng_mod_init6
80494c0c t __initcall_proc_genhd_init6
80494c10 t __initcall_noop_init6
80494c14 t __initcall_cfq_init6
80494c18 t __initcall_jz_pwm_driver_init6
80494c1c t __initcall_ipudev_init6
80494c20 t __initcall_vpu_init6
80494c24 t __initcall_pty_init6
80494c28 t __initcall_sysrq_init6
80494c2c t __initcall_serial_jz47xx_init6
80494c30 t __initcall_rand_initialize6
80494c34 t __initcall_topology_sysfs_init6
80494c38 t __initcall_brd_init6
80494c3c t __initcall_loop_init6
80494c40 t __initcall_zram_init6
80494c44 t __initcall_uid_stat_init6
80494c48 t __initcall_logger_init6
80494c4c t __initcall_rmem_init6
80494c50 t __initcall_jz_pwm_sdk_driver_init6
80494c54 t __initcall_jz_adc_init6
80494c58 t __initcall_jz_adc_aux_init6
80494c5c t __initcall_jztcu_init6
80494c60 t __initcall_init_mtd6
80494c64 t __initcall_cmdline_parser_init6
80494c68 t __initcall_init_mtdblock6
80494c6c t __initcall_jz_sfc_init6
80494c70 t __initcall_nand_base_init6
80494c74 t __initcall_macvlan_init_module6
80494c78 t __initcall_net_olddevs_init6
80494c7c t __initcall_tun_init6
80494c80 t __initcall_zd1201_usb_init6
80494c84 t __initcall_evdev_init6
80494c88 t __initcall_jz_wdt_driver_init6
80494c8c t __initcall_switch_class_init6
80494c90 t __initcall_sock_diag_init6
80494c94 t __initcall_flow_cache_init_global6
80494c98 t __initcall_sysctl_ipv4_init6
80494c9c t __initcall_esp4_init6
80494ca0 t __initcall_inet_diag_init6
80494ca4 t __initcall_tcp_diag_init6
80494ca8 t __initcall_cubictcp_register6
80494cac t __initcall_packet_init6
80494cb0 t __initcall_init_oops_id7
80494cb0 T __initcall7_start
80494cb4 t __initcall_printk_late_init7
80494cb8 t __initcall_pm_qos_power_init7
80494cbc t __initcall_add_shrinker_debug7
80494cc0 t __initcall_prandom_reseed7
80494cc4 t __initcall_soc_channel_init7
80494cc8 t __initcall_regulator_init_complete7
80494ccc t __initcall_random_int_secret_init7
80494cd0 t __initcall_deferred_probe_initcall7
80494cd4 t __initcall_gpio_keys_init7
80494cd8 t __initcall_rtc_hctosys7
80494cdc t __initcall_tcp_congestion_default7
80494ce0 t __initcall_tcp_fastopen_init7
80494ce4 t __initcall_ip_auto_config7
80494ce8 t __initcall_initialize_hashrnd7s
80494cec t exit_script_binfmt
80494cec T __con_initcall_end
80494cec T __con_initcall_start
80494cec T __initcall_end
80494cec T __mips_machines_end
80494cec T __mips_machines_start
80494cec T __security_initcall_end
80494cec T __security_initcall_start
80494d0c t exit_elf_binfmt
80494d2c t configfs_exit
80494d74 t exit_squashfs_fs
80494da8 t fat_destroy_inodecache
80494dd0 t exit_fat_fs
80494dec t exit_vfat_fs
80494e0c t exit_nls_cp437
80494e2c t exit_nls_ascii
80494e4c t exit_nls_iso8859_1
80494e6c t exit_jffs2_fs
80494eb0 t crypto_wq_exit
80494ed4 t crypto_algapi_exit
80494ef0 T crypto_exit_proc
80494f14 t eseqiv_module_exit
80494f34 t cryptomgr_exit
80494f58 t hmac_module_exit
80494f78 t md5_mod_fini
80494f98 t sha1_generic_mod_fini
80494fb8 t sha256_generic_mod_fini
80494fdc t crypto_ecb_module_exit
80494ffc t crypto_cbc_module_exit
8049501c t des_generic_mod_fini
80495040 t aes_fini
80495060 t arc4_exit
80495084 t deflate_mod_fini
804950a4 t michael_mic_exit
804950c4 t crc32c_mod_fini
804950e4 t crypto_authenc_module_exit
80495104 t crypto_authenc_esn_module_exit
80495124 t krng_mod_fini
80495144 t noop_exit
80495164 t cfq_exit
80495190 t jz_pwm_driver_exit
804951b0 t ipudev_exit
804951d0 t soc_channel_exit
80495250 t vpu_exit
80495270 t jzdma_remove
804952ac t regulator_fixed_voltage_exit
804952cc T serial_jz47xx_exit
804952f8 t dma_buf_deinit
80495328 t firmware_class_exit
80495348 t brd_exit
8049542c t loop_exit
804954b4 t zram_exit
80495554 t rmem_exit
80495580 t jz_pwm_sdk_driver_exit
804955a0 t jz_adc_exit
804955c0 t jz_adc_aux_exit
804955e0 t jztcu_exit
80495600 t cleanup_mtd
8049566c T cleanup_mtdchar
804956a4 t cmdline_parser_exit
804956c4 t mtd_blktrans_exit
804956f8 t cleanup_mtdblock
80495718 t jz_sfc_exit
80495738 t jz_sfc_remove
804957d0 t nand_base_exit
804957d8 t macvlan_cleanup_module
80495804 t phy_exit
8049582c t zd1201_usb_exit
8049584c t usb_exit
804958c8 t dwc2_exit
804958e8 t dwc2_jz_exit
80495908 t input_exit
8049593c t evdev_exit
8049595c t gpio_keys_exit
8049597c t rtc_exit
804959b0 T rtc_dev_exit
804959e0 t i2c_exit
80495a18 t i2c_gpio_exit
80495a38 t i2c_jz_exit
80495a58 t media_devnode_exit
80495a88 t videodev_exit
80495ab4 t watchdog_exit
80495ae8 T watchdog_dev_exit
80495b0c t jz_wdt_driver_exit
80495b2c t switch_class_exit
80495b50 t cleanup_soundcore
80495b88 t sock_diag_exit
80495ba8 t esp4_fini
80495c14 t inet_diag_exit
80495c58 t tcp_diag_exit
80495c78 t cubictcp_unregister
80495c98 t af_unix_exit
80495ccc t packet_exit
80495d0c t cfg80211_exit
80495d6c t ieee80211_exit
80496000 D __per_cpu_load
80496000 D __per_cpu_end
80496000 D __per_cpu_start
804a0000 B swapper_pg_dir
804a0000 B __bss_start
804a0000 B __init_end
804a1000 B invalid_pte_table
804a2000 B initcall_debug
804a2004 B reset_devices
804a2008 B saved_command_line
804a200c b static_command_line
804a2010 b panic_later
804a2014 b panic_param
804a2018 b execute_command
804a201c b ramdisk_execute_command
804a2020 b msgbuf
804a2060 B ROOT_DEV
804a2064 b root_wait
804a2070 b crd_infd
804a2074 b crd_outfd
804a2078 b decompress_error
804a207c b exit_code
804a2080 B preset_lpj
804a2084 B lpj_fine
804a2088 b printed.4556
804a20a0 b vmio
804a20a4 b w
804a20e0 b proc_jz_root
804a2100 B jz_i2c1_devs_size
804a2104 B jz_i2c0_devs_size
804a2120 B jzclockevent
804a2200 b uart_base
804a2210 B freq_udelay_jiffys
804a2220 b ahb_change
804a2240 b clkgr_init.6856
804a2244 b clkgr.6855
804a2250 b tmp_rate.6821
804a2270 B cpm_pwc_ctrl
804a22f0 b intc_base
804a22f4 b intc_wakeup
804a22fc b intc_saved
804a2310 b sft_id_set
804a2320 B ispmem_size
804a2324 B ispmem_base
804a2330 b reserved_pte
804a2334 b reserved_page
804a2340 b timer
804a235c b timer_flag
804a2360 B g_buffer
804a2460 B __elf_platform
804a2464 B __cpu_name
804a2468 b cpu_capability
804a246c b showerrorpc.12200
804a2470 B cpu_wait
804a2480 B irq_err_count
804a2484 b irq_map
804a24c0 B pm_power_off
804a24c4 B _machine_halt
804a24c8 B _machine_restart
804a24d0 B mips_debugfs_dir
804a24d4 B fw_arg3
804a24d8 B fw_arg2
804a24dc B fw_arg1
804a24e0 B fw_arg0
804a24e4 B kernelsp
804a24e8 B boot_mem_map
804a266c B PCI_DMA_BUS_IS_PHYS
804a2670 b save_fp_context
804a2674 b restore_fp_context
804a2680 B mips_hpt_frequency
804a2684 B rtc_lock
804a2690 B cp0_perfcount_irq
804a2694 B cp0_compare_irq_shift
804a2698 B cp0_compare_irq
804a269c B vi_handlers
804a279c B exception_handlers
804a281c B ebase
804a2820 B ll_task
804a2824 B ll_bit
804a2828 B raw_show_trace
804a282c B board_ebase_setup
804a2830 B board_bind_eic_interrupt
804a2834 B board_ejtag_handler_setup
804a2838 B board_nmi_handler_setup
804a283c B board_be_handler
804a2840 B board_be_init
804a2844 b die_counter.23726
804a2848 b cu2_chain
804a284c b nmi_chain
